t_s,target_rad,theta,omega,accel,jerk,isExec,cruiseN,skipAccel
0.026000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.027000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.028000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.029000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.030000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.031000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.032000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.033000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.034000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.035000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.036000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.037000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.038000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.039000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.040000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.041000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.042000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.043000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.044000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.045000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.046000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.047000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.048000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.049000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.050000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.051000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.052000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.053000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.054000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.055000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.056000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.057000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.058000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.059000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.060000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.061000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.062000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.063000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.064000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.065000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.066000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.067000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.068000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.069000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.070000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.071000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.072000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.073000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.074000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.075000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.076000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.077000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.078000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.079000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.080000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.081000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.082000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.083000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.084000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.085000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.086000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.087000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.088000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.089000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.090000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.091000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.092000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.093000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.094000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.095000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.096000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.097000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.098000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.099000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.100000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.101000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.102000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.103000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.104000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.105000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.106000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.107000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.108000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.109000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.110000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.111000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.112000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.113000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.114000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.115000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.116000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.117000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.118000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.119000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.120000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.121000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.122000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.123000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.124000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.125000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.126000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.127000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.128000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.129000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.130000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.131000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.132000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.133000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.134000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.135000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.136000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.137000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.138000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.139000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.140000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.141000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.142000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.143000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.144000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.145000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.146000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.147000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.148000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.149000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.150000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.151000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.152000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.153000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.154000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.155000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.156000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.157000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.158000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.159000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.160000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.161000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.162000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.163000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.164000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.165000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.166000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.167000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.168000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.169000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.170000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.171000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.172000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.173000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.174000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.175000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.176000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.177000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.178000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.179000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.180000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.181000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.182000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.183000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.184000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.185000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.186000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.187000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.188000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.189000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.190000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.191000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.192000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.193000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.194000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.195000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.196000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.197000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.198000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.199000,0.0000000,0.0000000,0.0000000,0.0000000,-nan,0,0,0
0.200000,0.6981317,0.0000000,0.0000000,0.0000000,0.0830839,1,0,0
0.201000,0.6981317,0.0000000,0.0000000,0.0000050,0.0830839,1,0,0
0.202000,0.6981317,0.0000000,0.0000001,0.0000174,0.0830839,1,0,0
0.203000,0.6981317,0.0000000,0.0000002,0.0000383,0.0830839,1,0,0
0.204000,0.6981317,0.0000000,0.0000003,0.0000677,0.0830839,1,0,0
0.205000,0.6981317,0.0000000,0.0000005,0.0001050,0.0830839,1,0,0
0.206000,0.6981317,0.0000000,0.0000007,0.0001495,0.0830839,1,0,0
0.207000,0.6981317,0.0000000,0.0000011,0.0002003,0.0830839,1,0,0
0.208000,0.6981317,0.0000000,0.0000014,0.0002566,0.0830839,1,0,0
0.209000,0.6981317,0.0000000,0.0000019,0.0003177,0.0830839,1,0,0
0.210000,0.6981317,0.0000000,0.0000024,0.0003826,0.0830839,1,0,0
0.211000,0.6981317,0.0000000,0.0000030,0.0004509,0.0830839,1,0,0
0.212000,0.6981317,0.0000000,0.0000037,0.0005219,0.0830839,1,0,0
0.213000,0.6981317,0.0000000,0.0000045,0.0005951,0.0830839,1,0,0
0.214000,0.6981317,0.0000001,0.0000053,0.0006702,0.0830839,1,0,0
0.215000,0.6981317,0.0000001,0.0000063,0.0007468,0.0830839,1,0,0
0.216000,0.6981317,0.0000001,0.0000073,0.0008247,0.0830839,1,0,0
0.217000,0.6981317,0.0000001,0.0000084,0.0009036,0.0830839,1,0,0
0.218000,0.6981317,0.0000001,0.0000095,0.0009832,0.0830839,1,0,0
0.219000,0.6981317,0.0000001,0.0000108,0.0010636,0.0830839,1,0,0
0.220000,0.6981317,0.0000001,0.0000121,0.0011445,0.0830839,1,0,0
0.221000,0.6981317,0.0000002,0.0000135,0.0012258,0.0830839,1,0,0
0.222000,0.6981317,0.0000002,0.0000150,0.0013074,0.0830839,1,0,0
0.223000,0.6981317,0.0000002,0.0000166,0.0013894,0.0830839,1,0,0
0.224000,0.6981317,0.0000002,0.0000183,0.0014715,0.0830839,1,0,0
0.225000,0.6981317,0.0000003,0.0000200,0.0015539,0.0830839,1,0,0
0.226000,0.6981317,0.0000003,0.0000218,0.0016364,0.0830839,1,0,0
0.227000,0.6981317,0.0000003,0.0000238,0.0017190,0.0830839,1,0,0
0.228000,0.6981317,0.0000004,0.0000258,0.0018017,0.0830839,1,0,0
0.229000,0.6981317,0.0000004,0.0000278,0.0018845,0.0830839,1,0,0
0.230000,0.6981317,0.0000005,0.0000300,0.0019673,0.0830839,1,0,0
0.231000,0.6981317,0.0000005,0.0000322,0.0020502,0.0830839,1,0,0
0.232000,0.6981317,0.0000005,0.0000346,0.0021331,0.0830839,1,0,0
0.233000,0.6981317,0.0000006,0.0000370,0.0022161,0.0830839,1,0,0
0.234000,0.6981317,0.0000006,0.0000395,0.0022991,0.0830839,1,0,0
0.235000,0.6981317,0.0000007,0.0000420,0.0023821,0.0830839,1,0,0
0.236000,0.6981317,0.0000008,0.0000447,0.0024651,0.0830839,1,0,0
0.237000,0.6981317,0.0000008,0.0000474,0.0025481,0.0830839,1,0,0
0.238000,0.6981317,0.0000009,0.0000503,0.0026312,0.0830839,1,0,0
0.239000,0.6981317,0.0000010,0.0000532,0.0027142,0.0830839,1,0,0
0.240000,0.6981317,0.0000010,0.0000562,0.0027973,0.0830839,1,0,0
0.241000,0.6981317,0.0000011,0.0000592,0.0028803,0.0830839,1,0,0
0.242000,0.6981317,0.0000012,0.0000624,0.0029634,0.0830839,1,0,0
0.243000,0.6981317,0.0000013,0.0000656,0.0030465,0.0830839,1,0,0
0.244000,0.6981317,0.0000013,0.0000690,0.0031295,0.0830839,1,0,0
0.245000,0.6981317,0.0000014,0.0000724,0.0032126,0.0830839,1,0,0
0.246000,0.6981317,0.0000015,0.0000759,0.0032957,0.0830839,1,0,0
0.247000,0.6981317,0.0000016,0.0000794,0.0033788,0.0830839,1,0,0
0.248000,0.6981317,0.0000017,0.0000831,0.0034619,0.0830839,1,0,0
0.249000,0.6981317,0.0000018,0.0000868,0.0035449,0.0830839,1,0,0
0.250000,0.6981317,0.0000019,0.0000906,0.0036280,0.0830839,1,0,0
0.251000,0.6981317,0.0000021,0.0000945,0.0037111,0.0830839,1,0,0
0.252000,0.6981317,0.0000022,0.0000985,0.0037942,0.0830839,1,0,0
0.253000,0.6981317,0.0000023,0.0001026,0.0038773,0.0830839,1,0,0
0.254000,0.6981317,0.0000024,0.0001068,0.0039603,0.0830839,1,0,0
0.255000,0.6981317,0.0000026,0.0001110,0.0040434,0.0830839,1,0,0
0.256000,0.6981317,0.0000027,0.0001153,0.0041265,0.0830839,1,0,0
0.257000,0.6981317,0.0000028,0.0001197,0.0042096,0.0830839,1,0,0
0.258000,0.6981317,0.0000030,0.0001242,0.0042927,0.0830839,1,0,0
0.259000,0.6981317,0.0000031,0.0001288,0.0043758,0.0830839,1,0,0
0.260000,0.6981317,0.0000033,0.0001334,0.0044588,0.0830839,1,0,0
0.261000,0.6981317,0.0000035,0.0001382,0.0045419,0.0830839,1,0,0
0.262000,0.6981317,0.0000036,0.0001430,0.0046250,0.0830839,1,0,0
0.263000,0.6981317,0.0000038,0.0001479,0.0047081,0.0830839,1,0,0
0.264000,0.6981317,0.0000040,0.0001529,0.0047912,0.0830839,1,0,0
0.265000,0.6981317,0.0000042,0.0001579,0.0048743,0.0830839,1,0,0
0.266000,0.6981317,0.0000044,0.0001631,0.0049573,0.0830839,1,0,0
0.267000,0.6981317,0.0000045,0.0001683,0.0050404,0.0830839,1,0,0
0.268000,0.6981317,0.0000047,0.0001736,0.0051235,0.0830839,1,0,0
0.269000,0.6981317,0.0000050,0.0001790,0.0052066,0.0830839,1,0,0
0.270000,0.6981317,0.0000052,0.0001845,0.0052897,0.0830839,1,0,0
0.271000,0.6981317,0.0000054,0.0001901,0.0053728,0.0830839,1,0,0
0.272000,0.6981317,0.0000056,0.0001957,0.0054558,0.0830839,1,0,0
0.273000,0.6981317,0.0000058,0.0002015,0.0055389,0.0830839,1,0,0
0.274000,0.6981317,0.0000061,0.0002073,0.0056220,0.0830839,1,0,0
0.275000,0.6981317,0.0000063,0.0002132,0.0057051,0.0830839,1,0,0
0.276000,0.6981317,0.0000066,0.0002192,0.0057882,0.0830839,1,0,0
0.277000,0.6981317,0.0000068,0.0002252,0.0058713,0.0830839,1,0,0
0.278000,0.6981317,0.0000071,0.0002314,0.0059544,0.0830839,1,0,0
0.279000,0.6981317,0.0000074,0.0002376,0.0060374,0.0830839,1,0,0
0.280000,0.6981317,0.0000076,0.0002439,0.0061205,0.0830839,1,0,0
0.281000,0.6981317,0.0000079,0.0002503,0.0062036,0.0830839,1,0,0
0.282000,0.6981317,0.0000082,0.0002568,0.0062867,0.0830839,1,0,0
0.283000,0.6981317,0.0000085,0.0002634,0.0063697,0.0830839,1,0,0
0.284000,0.6981317,0.0000088,0.0002700,0.0064529,0.0830839,1,0,0
0.285000,0.6981317,0.0000091,0.0002768,0.0065360,0.0830839,1,0,0
0.286000,0.6981317,0.0000094,0.0002836,0.0066190,0.0830839,1,0,0
0.287000,0.6981317,0.0000098,0.0002905,0.0067021,0.0830839,1,0,0
0.288000,0.6981317,0.0000101,0.0002974,0.0067852,0.0830839,1,0,0
0.289000,0.6981317,0.0000104,0.0003045,0.0068683,0.0830839,1,0,0
0.290000,0.6981317,0.0000108,0.0003116,0.0069513,0.0830839,1,0,0
0.291000,0.6981317,0.0000111,0.0003189,0.0070344,0.0830839,1,0,0
0.292000,0.6981317,0.0000115,0.0003262,0.0071175,0.0830839,1,0,0
0.293000,0.6981317,0.0000119,0.0003336,0.0072006,0.0830839,1,0,0
0.294000,0.6981317,0.0000122,0.0003411,0.0072837,0.0830839,1,0,0
0.295000,0.6981317,0.0000126,0.0003486,0.0073668,0.0830839,1,0,0
0.296000,0.6981317,0.0000130,0.0003563,0.0074499,0.0830839,1,0,0
0.297000,0.6981317,0.0000134,0.0003640,0.0075329,0.0830839,1,0,0
0.298000,0.6981317,0.0000138,0.0003718,0.0076160,0.0830839,1,0,0
0.299000,0.6981317,0.0000143,0.0003797,0.0076991,0.0830839,1,0,0
0.300000,0.6981317,0.0000147,0.0003877,0.0077822,0.0830839,1,0,0
0.301000,0.6981317,0.0000151,0.0003957,0.0078653,0.0830839,1,0,0
0.302000,0.6981317,0.0000156,0.0004039,0.0079484,0.0830839,1,0,0
0.303000,0.6981317,0.0000160,0.0004121,0.0080314,0.0830839,1,0,0
0.304000,0.6981317,0.0000165,0.0004204,0.0081145,0.0830839,1,0,0
0.305000,0.6981317,0.0000170,0.0004288,0.0081976,0.0830839,1,0,0
0.306000,0.6981317,0.0000174,0.0004373,0.0082807,0.0830839,1,0,0
0.307000,0.6981317,0.0000179,0.0004458,0.0083638,0.0830839,1,0,0
0.308000,0.6981317,0.0000184,0.0004545,0.0084468,0.0830839,1,0,0
0.309000,0.6981317,0.0000189,0.0004632,0.0085300,0.0830839,1,0,0
0.310000,0.6981317,0.0000195,0.0004720,0.0086130,0.0830839,1,0,0
0.311000,0.6981317,0.0000200,0.0004809,0.0086961,0.0830839,1,0,0
0.312000,0.6981317,0.0000205,0.0004899,0.0087792,0.0830839,1,0,0
0.313000,0.6981317,0.0000211,0.0004989,0.0088623,0.0830839,1,0,0
0.314000,0.6981317,0.0000216,0.0005081,0.0089453,0.0830839,1,0,0
0.315000,0.6981317,0.0000222,0.0005173,0.0090284,0.0830839,1,0,0
0.316000,0.6981317,0.0000227,0.0005266,0.0091115,0.0830839,1,0,0
0.317000,0.6981317,0.0000233,0.0005360,0.0091947,0.0830839,1,0,0
0.318000,0.6981317,0.0000239,0.0005454,0.0092777,0.0830839,1,0,0
0.319000,0.6981317,0.0000245,0.0005550,0.0093608,0.0830839,1,0,0
0.320000,0.6981317,0.0000251,0.0005646,0.0094439,0.0830839,1,0,0
0.321000,0.6981317,0.0000258,0.0005744,0.0095270,0.0830839,1,0,0
0.322000,0.6981317,0.0000264,0.0005842,0.0096101,0.0830839,1,0,0
0.323000,0.6981317,0.0000270,0.0005941,0.0096931,0.0830839,1,0,0
0.324000,0.6981317,0.0000277,0.0006040,0.0097762,0.0830839,1,0,0
0.325000,0.6981317,0.0000284,0.0006141,0.0098593,0.0830839,1,0,0
0.326000,0.6981317,0.0000290,0.0006242,0.0099424,0.0830839,1,0,0
0.327000,0.6981317,0.0000297,0.0006344,0.0100255,0.0830839,1,0,0
0.328000,0.6981317,0.0000304,0.0006447,0.0101086,0.0830839,1,0,0
0.329000,0.6981317,0.0000311,0.0006551,0.0101916,0.0830839,1,0,0
0.330000,0.6981317,0.0000318,0.0006656,0.0102748,0.0830839,1,0,0
0.331000,0.6981317,0.0000326,0.0006761,0.0103579,0.0830839,1,0,0
0.332000,0.6981317,0.0000333,0.0006868,0.0104408,0.0830839,1,0,0
0.333000,0.6981317,0.0000341,0.0006975,0.0105239,0.0830839,1,0,0
0.334000,0.6981317,0.0000348,0.0007083,0.0106070,0.0830839,1,0,0
0.335000,0.6981317,0.0000356,0.0007192,0.0106900,0.0830839,1,0,0
0.336000,0.6981317,0.0000364,0.0007301,0.0107731,0.0830839,1,0,0
0.337000,0.6981317,0.0000372,0.0007412,0.0108562,0.0830839,1,0,0
0.338000,0.6981317,0.0000380,0.0007523,0.0109394,0.0830839,1,0,0
0.339000,0.6981317,0.0000388,0.0007635,0.0110225,0.0830839,1,0,0
0.340000,0.6981317,0.0000396,0.0007748,0.0111055,0.0830839,1,0,0
0.341000,0.6981317,0.0000405,0.0007862,0.0111887,0.0830839,1,0,0
0.342000,0.6981317,0.0000413,0.0007977,0.0112718,0.0830839,1,0,0
0.343000,0.6981317,0.0000422,0.0008092,0.0113548,0.0830839,1,0,0
0.344000,0.6981317,0.0000431,0.0008209,0.0114379,0.0830839,1,0,0
0.345000,0.6981317,0.0000440,0.0008326,0.0115210,0.0830839,1,0,0
0.346000,0.6981317,0.0000449,0.0008444,0.0116041,0.0830839,1,0,0
0.347000,0.6981317,0.0000458,0.0008563,0.0116872,0.0830839,1,0,0
0.348000,0.6981317,0.0000467,0.0008682,0.0117702,0.0830839,1,0,0
0.349000,0.6981317,0.0000477,0.0008803,0.0118533,0.0830839,1,0,0
0.350000,0.6981317,0.0000486,0.0008924,0.0119365,0.0830839,1,0,0
0.351000,0.6981317,0.0000496,0.0009046,0.0120195,0.0830839,1,0,0
0.352000,0.6981317,0.0000506,0.0009169,0.0121026,0.0830839,1,0,0
0.353000,0.6981317,0.0000516,0.0009293,0.0121857,0.0830839,1,0,0
0.354000,0.6981317,0.0000526,0.0009418,0.0122688,0.0830839,1,0,0
0.355000,0.6981317,0.0000536,0.0009543,0.0123519,0.0830839,1,0,0
0.356000,0.6981317,0.0000546,0.0009669,0.0124348,0.0830839,1,0,0
0.357000,0.6981317,0.0000557,0.0009796,0.0125179,0.0830839,1,0,0
0.358000,0.6981317,0.0000567,0.0009924,0.0126009,0.0830839,1,0,0
0.359000,0.6981317,0.0000578,0.0010053,0.0126842,0.0830839,1,0,0
0.360000,0.6981317,0.0000589,0.0010183,0.0127673,0.0830839,1,0,0
0.361000,0.6981317,0.0000600,0.0010313,0.0128504,0.0830839,1,0,0
0.362000,0.6981317,0.0000611,0.0010444,0.0129334,0.0830839,1,0,0
0.363000,0.6981317,0.0000622,0.0010577,0.0130165,0.0830839,1,0,0
0.364000,0.6981317,0.0000633,0.0010710,0.0130997,0.0830839,1,0,0
0.365000,0.6981317,0.0000645,0.0010843,0.0131828,0.0830839,1,0,0
0.366000,0.6981317,0.0000657,0.0010978,0.0132656,0.0830839,1,0,0
0.367000,0.6981317,0.0000668,0.0011113,0.0133486,0.0830839,1,0,0
0.368000,0.6981317,0.0000680,0.0011250,0.0134319,0.0830839,1,0,0
0.369000,0.6981317,0.0000692,0.0011387,0.0135152,0.0830839,1,0,0
0.370000,0.6981317,0.0000705,0.0011525,0.0135983,0.0830839,1,0,0
0.371000,0.6981317,0.0000717,0.0011663,0.0136811,0.0830839,1,0,0
0.372000,0.6981317,0.0000729,0.0011803,0.0137640,0.0830839,1,0,0
0.373000,0.6981317,0.0000742,0.0011943,0.0138472,0.0830839,1,0,0
0.374000,0.6981317,0.0000755,0.0012085,0.0139304,0.0830839,1,0,0
